2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'addMixIn' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'registerModules' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'registerModules' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setMixInResolver' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'registerModule' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method '_newWriter' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method '_newWriter' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method '_newWriter' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'findModules' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'findModules' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.116 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setMixIns' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'mixInCount' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'findMixInClassFor' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setSubtypeResolver' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getSubtypeResolver' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setVisibility' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setVisibility' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setDefaultLeniency' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getTypeFactory' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setTypeFactory' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.117 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.118 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setDefaultTyping' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.118 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.118 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'registerSubtypes' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.118 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.118 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'registerSubtypes' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.118 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.118 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'registerSubtypes' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.118 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.118 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'configOverride' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.118 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.118 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getJsonFactory' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.118 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.118 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setFilterProvider' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.118 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.118 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setDateFormat' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.118 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.118 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'constructType' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.119 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.119 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getDateFormat' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.119 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.119 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setConfig' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.119 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.119 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setConfig' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.119 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.119 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'getNodeFactory' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.119 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.119 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setFilters' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.119 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.119 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'tokenStreamFactory' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.119 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.119 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setBase64Variant' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.119 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.119 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'setNodeFactory' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.120 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.121 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValues' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValues' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValues' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValues' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValues' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.122 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValues' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readValues' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readTree' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readTree' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readTree' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readTree' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readTree' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readTree' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readTree' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'readTree' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'valueToTree' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'writeValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'writeValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'writeValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.123 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.124 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'writeValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.124 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.124 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'writeValue' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.124 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.124 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'canDeserialize' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.124 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.124 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'canDeserialize' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.124 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
2020-03-30 16:25:04.124 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : Looking for Pre/Post annotations for method 'createArrayNode' on target class 'class com.fasterxml.jackson.databind.ObjectMapper'
2020-03-30 16:25:04.124 TRACE 12372 --- [main] .PrePostAnnotationSecurityMetadataSource : No expression annotations found
